date,open,high,low,close,volume
2014-08-29,2317.304,2338.774,2313.262,2338.287,6321142300.0
2014-09-01,2340.925,2355.552,2338.53,2355.317,7732087000.0
2014-09-02,2359.862,2387.655,2349.949,2386.46,11443673300.0
2014-09-03,2389.694,2414.26,2389.679,2408.838,12973420400.0
2014-09-04,2411.934,2427.297,2404.082,2426.224,11127229800.0
2014-09-05,2433.174,2450.634,2427.987,2449.259,13355176400.0
2014-09-09,2452.227,2454.893,2437.078,2445.224,11819434400.0
2014-09-10,2435.593,2437.081,2422.646,2432.433,10917551700.0
2014-09-11,2430.678,2461.473,2417.269,2423.454,13298258300.0
2014-09-12,2418.752,2438.358,2412.622,2438.358,10916017000.0
2014-09-15,2433.001,2439.254,2418.959,2437.189,12224715900.0
2014-09-16,2440.339,2442.924,2386.98,2388.765,18674279100.0
2014-09-17,2395.361,2405.371,2379.091,2401.326,12526902800.0
2014-09-18,2396.379,2414.946,2389.622,2408.664,11592637600.0
2014-09-19,2409.313,2430.149,2402.313,2425.211,10181357700.0
2014-09-22,2419.326,2419.326,2374.108,2378.92,10224087000.0
2014-09-23,2379.521,2402.482,2379.521,2399.462,8403334100.0
2014-09-24,2391.419,2443.978,2387.07,2441.864,14271353000.0
2014-09-25,2453.423,2462.668,2429.587,2436.965,13866189100.0
2014-09-26,2430.808,2439.649,2420.499,2437.201,10029949400.0
2014-09-29,2443.91,2453.665,2435.611,2447.799,12340172700.0
2014-09-30,2452.166,2454.885,2444.204,2450.988,11580422900.0
2014-10-08,2460.87,2478.383,2445.268,2478.383,12195360400.0
2014-10-09,2480.197,2488.113,2461.112,2481.955,13792392000.0
2014-10-10,2472.096,2482.136,2457.684,2466.789,14763430700.0
2014-10-13,2457.412,2460.389,2430.546,2454.946,13159336200.0
2014-10-14,2451.094,2467.904,2436.336,2446.562,12739370500.0
2014-10-15,2444.538,2465.498,2431.188,2463.874,13580188200.0
2014-10-16,2448.968,2480.3,2441.822,2444.395,15816660300.0
2014-10-17,2443.222,2456.105,2410.401,2441.732,13275998800.0
2014-10-20,2448.453,2456.621,2441.896,2454.711,9143540100.0
2014-10-21,2453.406,2459.255,2432.552,2433.391,9624191200.0
2014-10-22,2434.886,2447.467,2417.562,2418.641,8865619300.0
2014-10-23,2415.44,2424.662,2392.532,2395.936,10349183900.0
2014-10-24,2397.848,2404.993,2385.725,2390.706,7497486900.0
2014-10-27,2377.542,2377.542,2361.68,2368.832,7386244700.0
2014-10-28,2373.155,2416.766,2373.155,2416.653,10152305500.0
2014-10-29,2423.813,2461.268,2415.703,2451.384,15858406200.0
2014-10-30,2450.361,2474.376,2443.759,2468.925,18962635300.0
2014-10-31,2473.501,2512.189,2466.504,2508.325,23917241200.0
2014-11-03,2515.824,2524.172,2502.06,2512.548,20580122800.0
2014-11-04,2511.036,2517.46,2498.605,2513.172,21824700500.0
2014-11-05,2516.87,2519.399,2499.228,2503.448,19049186200.0
2014-11-06,2505.167,2510.985,2482.983,2506.067,14965111700.0
2014-11-07,2508.765,2541.549,2489.419,2502.153,20876091100.0
2014-11-10,2529.83,2565.73,2514.71,2565.73,22659973500.0
2014-11-11,2578.438,2602.373,2532.572,2558.612,32371165600.0
2014-11-12,2545.403,2594.318,2539.601,2594.318,18468626100.0
2014-11-13,2597.389,2607.519,2567.463,2579.75,21981561500.0
2014-11-14,2569.211,2581.932,2557.666,2581.093,16504996500.0
2014-11-17,2613.513,2614.086,2565.943,2567.101,15847809500.0
2014-11-18,2565.273,2570.211,2534.927,2541.416,14294135600.0
2014-11-19,2538.233,2550.5,2531.318,2537.223,12214697400.0
2014-11-20,2528.78,2545.473,2522.836,2537.099,10614986400.0
2014-11-21,2537.538,2585.362,2530.032,2583.455,15102813900.0
2014-11-24,2614.16,2667.671,2602.944,2649.258,27983972000.0
2014-11-25,2650.085,2686.063,2643.843,2685.561,22261169900.0
2014-11-26,2695.263,2723.36,2690.31,2723.018,24396248500.0
2014-11-27,2737.03,2754.49,2718.704,2754.49,26546473000.0
2014-11-28,2753.925,2809.543,2740.374,2808.819,37532366200.0
2014-12-01,2825.611,2855.332,2808.653,2819.812,36548741700.0
2014-12-02,2807.338,2944.506,2804.293,2923.94,36146532200.0
2014-12-03,2936.124,3028.225,2912.246,2967.549,46615668500.0
2014-12-04,2975.403,3104.89,2968.876,3104.351,42681292800.0
2014-12-05,3143.968,3195.798,3011.936,3124.885,52488126000.0
2014-12-08,3108.272,3270.881,3075.7,3252.881,48446234400.0
2014-12-09,3233.097,3387.827,3074.516,3106.913,63287456700.0
2014-12-10,3120.212,3229.047,3058.191,3221.546,42501870800.0
2014-12-11,3185.161,3254.424,3158.443,3183.012,36709169100.0
2014-12-12,3182.923,3239.447,3167.928,3193.227,30106532500.0
2014-12-15,3176.829,3226.221,3143.297,3217.228,29019383400.0
2014-12-16,3221.358,3303.402,3207.688,3303.402,35812384700.0
2014-12-17,3325.82,3368.194,3275.736,3360.598,44814077000.0
2014-12-18,3359.09,3393.711,3322.229,3345.927,35597020700.0
2014-12-19,3345.629,3397.183,3280.916,3383.167,41121159000.0
2014-12-22,3396.251,3455.207,3357.661,3394.481,54980167100.0
2014-12-23,3358.798,3431.779,3316.913,3324.924,36973609300.0
2014-12-24,3332.146,3340.357,3188.495,3230.385,31744958700.0
2014-12-25,3254.48,3335.779,3226.322,3335.419,30979954700.0
2014-12-26,3343.64,3453.338,3335.012,3445.839,38461412400.0
2014-12-29,3502.183,3524.28,3405.836,3455.455,42501503700.0
2014-12-30,3450.814,3491.826,3422.174,3457.554,32823387300.0
2014-12-31,3462.389,3542.34,3452.498,3533.705,34593476000.0
2015-01-05,3566.089,3669.042,3551.51,3641.541,45119809800.0
2015-01-06,3608.428,3683.226,3587.231,3641.059,42096218500.0
2015-01-07,3620.924,3671.19,3601.698,3643.79,32019123200.0
2015-01-08,3650.073,3659.945,3552.1,3559.259,29500304500.0
2015-01-09,3547.574,3689.753,3536.395,3546.723,34998267200.0
2015-01-12,3531.515,3560.527,3461.322,3513.576,26656717500.0
2015-01-13,3506.451,3550.158,3494.768,3514.04,18715396500.0
2015-01-14,3522.907,3547.242,3471.56,3502.423,19601251000.0
2015-01-15,3501.719,3604.121,3482.27,3604.121,23781233800.0
2015-01-16,3616.248,3662.158,3601.258,3635.146,28268161400.0
2015-01-19,3414.013,3497.252,3330.981,3355.155,32950527500.0
2015-01-20,3336.793,3419.204,3325.681,3396.222,29784323200.0
2015-01-21,3420.491,3557.794,3409.43,3548.885,33792821000.0
2015-01-22,3551.052,3576.756,3520.053,3567.613,26885359900.0
2015-01-23,3582.088,3627.806,3548.626,3571.732,28017217200.0
2015-01-26,3580.118,3611.617,3559.376,3607.985,23976620300.0
2015-01-27,3614.038,3616.258,3510.017,3574.931,28766917900.0
2015-01-28,3547.239,3583.312,3512.393,3525.323,21622021400.0
2015-01-29,3474.915,3505.582,3453.901,3481.798,21161886000.0
2015-01-30,3496.885,3514.217,3431.936,3434.39,19647915700.0
2015-02-02,3360.193,3407.256,3347.085,3353.96,19518369900.0
2015-02-03,3388.602,3441.709,3360.717,3437.445,19284609600.0
2015-02-04,3446.144,3476.817,3399.565,3401.768,19130434900.0
2015-02-05,3487.951,3487.951,3366.862,3366.946,25043060900.0
2015-02-06,3352.33,3374.051,3285.935,3312.42,19266418600.0
2015-02-09,3305.734,3376.526,3298.597,3345.921,17235382000.0
2015-02-10,3345.077,3407.18,3339.548,3406.943,15930908800.0
2015-02-11,3415.977,3445.655,3412.136,3434.124,14461377200.0
2015-02-12,3435.361,3453.582,3405.627,3442.874,15608169100.0
2015-02-13,3458.827,3509.505,3452.079,3469.828,20108997100.0
2015-02-16,3473.289,3504.475,3466.607,3499.483,16564134300.0
2015-02-17,3511.544,3536.82,3511.093,3522.322,16532831300.0
2015-02-25,3529.55,3529.55,3463.955,3478.729,16553935100.0
2015-02-26,3473.713,3569.33,3456.871,3566.295,22932843800.0
2015-02-27,3565.233,3594.813,3560.455,3572.843,22278643800.0
2015-03-02,3603.452,3608.691,3566.527,3601.265,24817612500.0
2015-03-03,3579.315,3579.315,3504.201,3507.9,26186648900.0
2015-03-04,3514.667,3540.912,3497.172,3530.822,19966398100.0
2015-03-05,3513.249,3517.083,3467.676,3496.344,21750880500.0
2015-03-06,3501.184,3516.243,3472.392,3478.52,18151805400.0
2015-03-09,3449.696,3546.705,3417.486,3537.75,23394041100.0
2015-03-10,3523.64,3551.205,3511.985,3520.611,19426765700.0
2015-03-11,3524.575,3568.916,3512.218,3524.653,18894782500.0
2015-03-12,3557.686,3603.341,3536.534,3592.844,26566462500.0
2015-03-13,3604.671,3641.392,3594.742,3617.657,24686476800.0
2015-03-16,3641.773,3705.739,3621.119,3705.671,27543830700.0
2015-03-17,3733.961,3762.575,3716.809,3757.122,37162566600.0
2015-03-18,3769.086,3846.055,3763.848,3846.055,41519001100.0
2015-03-19,3851.249,3859.126,3809.706,3839.739,39154763000.0
2015-03-20,3852.492,3916.863,3832.416,3892.574,40181755200.0
2015-03-23,3923.083,3972.296,3922.21,3972.061,39111992200.0
2015-03-24,3980.066,3989.858,3883.782,3973.046,46858131200.0
2015-03-25,3961.578,3980.716,3913.988,3940.412,37996885100.0
2015-03-26,3921.745,3991.997,3892.878,3949.999,34675631500.0
2015-03-27,3957.542,3993.032,3932.87,3971.697,29875606400.0
2015-03-30,3999.024,4101.651,3999.024,4088.178,42829702000.0
2015-03-31,4138.885,4166.018,4037.771,4051.204,43606563500.0
2015-04-01,4057.501,4139.499,4046.939,4123.895,32951285300.0
2015-04-02,4149.946,4156.842,4068.649,4124.776,33907048700.0
2015-04-03,4104.672,4170.558,4092.383,4170.538,32130376600.0
2015-04-07,4213.894,4260.471,4197.019,4260.044,41536265400.0
2015-04-08,4277.45,4304.78,4204.826,4295.803,45867671500.0
2015-04-09,4316.958,4332.166,4212.611,4262.138,43969990200.0
2015-04-10,4249.383,4351.687,4231.196,4344.416,34819017000.0
2015-04-13,4394.047,4432.024,4361.589,4421.073,43415303600.0
2015-04-14,4432.126,4474.353,4385.908,4438.184,43443212600.0
2015-04-15,4439.314,4475.997,4379.609,4380.513,47215413100.0
2015-04-16,4355.491,4513.765,4335.63,4513.546,42260374800.0
2015-04-17,4578.679,4630.27,4553.904,4596.136,55280266300.0
2015-04-20,4615.034,4671.168,4492.6,4521.919,68643907500.0
2015-04-21,4520.461,4620.058,4504.558,4619.164,49031499100.0
2015-04-22,4637.055,4740.933,4632.589,4739.814,51621379200.0
2015-04-23,4764.481,4782.044,4693.967,4740.892,49743095400.0
2015-04-24,4682.626,4730.43,4618.318,4702.641,48015293600.0
2015-04-27,4753.871,4810.485,4735.31,4807.592,51307654800.0
2015-04-28,4811.319,4839.078,4703.567,4741.861,60863854500.0
2015-04-29,4722.903,4797.927,4695.793,4774.326,39505698000.0
2015-04-30,4788.412,4818.725,4749.485,4749.886,39972744400.0
2015-05-04,4757.637,4795.915,4699.398,4787.741,37784385300.0
2015-05-05,4785.192,4785.192,4572.983,4596.837,46041962600.0
2015-05-06,4626.231,4700.909,4511.761,4553.327,37607370200.0
2015-05-07,4520.818,4546.338,4467.459,4470.089,29775920300.0
2015-05-08,4515.554,4559.058,4445.592,4558.404,30240796700.0
2015-05-11,4582.091,4690.954,4535.149,4690.532,37383842000.0
2015-05-12,4692.122,4748.004,4660.016,4747.421,37705389100.0
2015-05-13,4746.713,4758.002,4678.845,4718.436,37073042400.0
2015-05-14,4717.955,4735.284,4670.168,4700.778,33772515200.0
2015-05-15,4690.755,4690.755,4592.05,4617.47,32843116600.0
2015-05-18,4582.058,4623.383,4565.061,4575.14,26918048900.0
2015-05-19,4577.637,4740.005,4577.637,4731.222,31478595200.0
2015-05-20,4751.572,4843.1,4745.21,4754.919,36318074800.0
